H,V,C,x,y,Y,picture,R,G,B
,,,0.20047561388865817,0.22892992540658308,0.09684400212316085,65.png,17,93,134
,,,0.20567559461264173,0.23262991638283556,0.09594398385158175,66.png,28,92,132
,,,0.20523401878315642,0.23268060082011233,0.09624600544156459,67.png,27,92,132
,,,0.20909886180762935,0.23945886064987748,0.097227008333932,68.png,31,93,130
,,,0.20913516446974992,0.23921557676825414,0.09717199093116657,69.png,32,93,130
,,,0.2031836019367528,0.23104056657154998,0.09668100396436888,70.png,24,93,133
,,,0.2026104802621558,0.22422443949059093,0.09451800748338758,71.png,27,91,135
,,,0.2089178638396776,0.23553911647634873,0.09637400615245094,72.png,33,92,131
,,,0.21063401528147127,0.23648060841860885,0.09654600409594571,73.png,36,92,130
,,,0.2109836022166166,0.23704057945038715,0.0967810007646156,74.png,36,92,130
,,,0.2029373085276485,0.23141810310361047,0.09854499538962419,75.png,23,94,134
,,,0.20280534348204693,0.23096669710596532,0.09843499814364255,76.png,23,94,134
,,,0.2045194533365614,0.23335846924100995,0.09937498760540703,77.png,26,94,134
,,,0.20946765576629936,0.23961818816328487,0.09970800697593517,78.png,33,94,131
,,,0.2098633974445951,0.24016520472438935,0.10002499462085354,79.png,33,94,131
,,,0.20824898825532379,0.2400947913190479,0.10274499207496479,80.png,30,96,133
,,,0.2099044517455381,0.2403018736108957,0.10213599999322318,81.png,34,95,132
,,,0.21013515110611541,0.240615584647111,0.10317201148184652,82.png,34,96,133
,,,0.20917676297725676,0.24013093269332342,0.1036249844343438,83.png,32,96,133
,,,0.20933730631366812,0.23871809521049334,0.10324499043164519,84.png,34,96,133
,,,0.21000536474802514,0.23926669229406342,0.10343500501853296,85.png,35,96,133
,,,0.21031948647619844,0.23965845388000329,0.10357499943883838,86.png,35,96,133
,,,0.21019887063337722,0.24085884490387294,0.10532699814912125,87.png,34,97,134
,,,0.21056762697640558,0.2407181728105518,0.1058079928194592,88.png,35,97,134
,,,0.2112600575181627,0.2408279270842666,0.10559899567299437,89.png,37,97,134
,,,0.3148723564902935,0.3326102472997692,0.10840200474578443,90.png,93,93,91
,,,0.3147675566755746,0.33249777612865644,0.10863700938729696,91.png,93,93,91
,,,0.3143358060828226,0.3325411716549206,0.10928599832848052,92.png,93,93,92
,,,0.31425076339003705,0.332568017650962,0.11196801348843857,93.png,94,94,93
,,,0.3143074274810128,0.3323789489875613,0.11202800150855692,94.png,94,94,93
,,,0.31432144126106426,0.3323072669100292,0.1147549996594632,95.png,95,95,94
,,,0.3145357943310439,0.33264120816444454,0.11508599952283036,96.png,95,95,94
,,,0.31457239585431845,0.3323102823649829,0.11590199428286829,97.png,96,96,94
,,,0.3142963759392279,0.33252367309702935,0.11622699058532858,98.png,96,96,94
,,,0.31476755508144616,0.3322977783458929,0.11903700155896661,99.png,97,97,95
,,,0.3142074407012687,0.33227896983345206,0.11952798830932201,100.png,97,97,96
,,,0.31409636454546125,0.332223680014654,0.12202699001720245,101.png,98,98,97
,,,0.3136507433120827,0.3321680089327293,0.12536800278801205,102.png,99,99,98
,,,0.31322146810685686,0.3314072044992945,0.12565500498924284,103.png,99,100,98
,,,0.2456033709707749,0.36376827546594903,0.21358802769986554,104.png,43,142,126
,,,0.2463515018786357,0.3633144496974898,0.2173060158255198,105.png,46,143,127
,,,0.24683358682884884,0.3631768908594349,0.2264999839302803,106.png,48,146,129
,,,0.3134531235169468,0.3317022155513,0.16349699549186456,107.png,112,113,111
,,,0.24700336671930295,0.36346827593391345,0.22778800974072527,108.png,48,146,129
,,,0.24686554647526446,0.3645012247465763,0.22862100644461078,109.png,47,146,129
,,,0.3018222426343337,0.28039996706366516,0.14425799637945802,110.png,116,101,125
,,,0.30312222762571067,0.2772999688649914,0.14285800371559954,111.png,117,99,126
,,,0.24936275782139525,0.36949318929002684,0.23240201324079418,112.png,50,147,128
,,,0.2500827105369673,0.36808638455783477,0.2313109950026928,113.png,52,147,128
,,,0.24793362013172746,0.36287693767814533,0.23090000752266326,114.png,51,147,130
,,,0.2470350746152126,0.36271335229057616,0.23231502840695625,115.png,49,147,131
,,,0.24633782065444346,0.36460136607765536,0.23448200710760805,116.png,47,148,131
,,,0.24728270972442493,0.3626864060694247,0.2325110021739495,117.png,50,147,131
,,,0.24810237391009707,0.36320792579252975,0.2321200146032953,118.png,51,147,130
,,,0.24736274446352013,0.3626931914466681,0.23290197822026198,119.png,50,147,131
,,,0.24727504715090975,0.3627815402520855,0.23388202745767941,120.png,50,148,131
,,,0.24876217917184074,0.3633917591400741,0.2333919932138512,121.png,52,147,130
,,,0.24852389344392045,0.3635055088499026,0.23388202745767941,122.png,52,148,130
,,,0.2474514882201533,0.36231446263034284,0.23550601828699236,123.png,51,148,132
,,,0.25433508780349806,0.36621338523854136,0.2324149958709304,124.png,60,146,128
,,,0.251237826637514,0.36210134368602676,0.23388202745767941,125.png,58,147,131
,,,0.2479655432839555,0.36440126082187935,0.23932101863331745,126.png,51,149,132
,,,0.25287505455495607,0.36228154318968075,0.2352819978578772,127.png,60,147,131
,,,0.25322550374325753,0.3166787267230488,0.20688999344605818,128.png,79,134,140
,,,0.25312091307781664,0.3166289066964026,0.20709400899300207,129.png,79,134,141
,,,0.2531949752042877,0.3166465322210367,0.2071849831761843,130.png,79,134,141
,,,0.31320870390381367,0.3332292209412093,0.17708000069849011,131.png,116,117,115
,,,0.25383450060362145,0.3129168713036467,0.20519898289201988,132.png,81,133,141
,,,0.30977521075015757,0.2832704955602786,0.15224399135265013,133.png,123,102,126
,,,0.3129275306107644,0.33097775290530257,0.1761030134156287,134.png,116,117,116
,,,0.25362551950688855,0.3127787008946468,0.20618997375244047,135.png,81,134,142
,,,0.31329144139934545,0.3334871796674968,0.1783559902481366,136.png,116,118,115
,,,0.25243629634237813,0.32319241509149976,0.21506998692721424,137.png,76,138,140
,,,0.3149061427483257,0.3323573890833941,0.17765101530205343,138.png,117,117,115
,,,0.31700872527720675,0.335929209042834,0.17847999335788892,139.png,117,117,114
,,,0.24922385715490852,0.3632055598557857,0.2454820222427498,140.png,55,151,133
,,,0.2440563364461964,0.23073549229643686,0.15935699338769976,141.png,97,108,162
,,,0.3165416956808533,0.33566231326575174,0.1788339995032766,142.png,117,118,114
,,,0.3131925211866853,0.3315367383156055,0.17863400140763205,143.png,117,117,116
,,,0.25823448790051695,0.3172168635146946,0.20729900106585433,144.png,85,134,140
,,,0.2551363285905994,0.3218923580363181,0.21297000156763843,145.png,80,136,140
,,,0.3165865396348539,0.33557174467044587,0.17905501435408053,146.png,118,118,114
,,,0.3127589130579334,0.33096983462608365,0.17896201023159677,147.png,117,118,117
,,,0.31460789713903153,0.33236068567196736,0.17871599472610603,148.png,117,117,116
,,,0.31457175944426247,0.33228715019159616,0.17871599472610603,149.png,117,117,116
,,,0.3135061553229212,0.3336573935898829,0.18015102356435087,150.png,117,118,116
,,,0.3147959850062577,0.3324525976038044,0.1787980213388128,151.png,117,117,116
,,,0.31534172460272697,0.3324623063876744,0.17863400140763205,152.png,118,117,116
,,,0.3149524548543161,0.28268208626120533,0.15216899023177324,153.png,126,101,126
,,,0.2582949932587807,0.31724653088104854,0.20828502249291148,154.png,85,134,140
,,,0.24557308025345678,0.22946633254069443,0.1585220030497684,155.png,99,107,162
,,,0.3133367560887185,0.3337011169425209,0.18085801046374625,156.png,117,118,116
,,,0.3146394402994811,0.2828857021626557,0.1526870018709725,157.png,126,101,126
,,,0.25932090164444666,0.3195289116304681,0.20929398459140408,158.png,85,134,139
,,,0.3149889946109147,0.33258486105990664,0.17937300098636827,159.png,118,118,116
,,,0.3133988747369464,0.3336237867868885,0.18110598737231676,160.png,117,119,116
,,,0.3150914711547928,0.33198715470299667,0.1794560101674083,161.png,118,117,116
,,,0.3144752616222716,0.28267046790498246,0.1531439957658993,162.png,126,101,126
,,,0.3132428717303944,0.33356116423727306,0.18152000408400068,163.png,117,119,116
,,,0.313191558780343,0.33353947742620094,0.18176900053264805,164.png,117,119,116
,,,0.3134556418089973,0.33350220905920885,0.18168600132119492,165.png,117,119,116
,,,0.3147664310751976,0.3329163325852814,0.1806929809065952,166.png,118,118,116
,,,0.3194740271643081,0.28355595327464556,0.15171999363539845,167.png,128,100,124
,,,0.3149807887850779,0.333176109201622,0.18085801046374625,168.png,118,118,116
,,,0.31492112311913945,0.3331120022950295,0.18110598737231676,169.png,118,118,116
,,,0.3142865827157835,0.33237175986641504,0.18135498631044805,170.png,118,118,117
,,,0.3163818968734531,0.3356752489302702,0.1819690143135677,171.png,118,119,115
,,,0.31649152740003034,0.335739464873545,0.18216902517163253,172.png,118,119,115
,,,0.31622814100923485,0.33552415679272196,0.18235099396612797,173.png,118,119,115
,,,0.3163405213756484,0.335606279792628,0.18235099396612797,174.png,118,119,115
,,,0.31923944125427006,0.2836857530575717,0.1527869917360282,175.png,128,101,125
,,,0.3165078426094734,0.3357607017540479,0.1824160109885037,176.png,118,119,115
,,,0.3150818574375624,0.332575275253954,0.18176900053264805,177.png,118,118,116
,,,0.314765993692952,0.33213772639031486,0.18176900053264805,178.png,118,118,117
,,,0.3149106531412715,0.3321134494159958,0.18168600132119492,179.png,118,118,117
,,,0.24698912943053333,0.2305045977902014,0.16080602065156904,180.png,101,108,162
,,,0.24945630562499746,0.23403546786495902,0.16175700069018564,181.png,102,108,161
,,,0.24991532639479702,0.23443135043982605,0.16176499344587683,182.png,102,108,160
,,,0.31639650036562,0.3332569181208045,0.18168600132119492,183.png,119,118,116
,,,0.3164513287979943,0.3355444446887528,0.18301700703150886,184.png,119,119,115
,,,0.3147367358763094,0.33210113534809577,0.1821579885642622,185.png,119,118,117
,,,0.24683955395898866,0.23051291478274116,0.16126498276869478,186.png,101,108,162
,,,0.2501730934397661,0.23286634476613846,0.16082198195252154,187.png,103,108,161
,,,0.3148047007711455,0.3320726014525428,0.18226801720232336,188.png,119,118,117
,,,0.31939650801230174,0.3365569286805944,0.18238599161490743,189.png,120,118,114
,,,0.24950233815901868,0.3633079083654097,0.2522200100951848,190.png,56,153,135
,,,0.31305312900423926,0.33130222659087927,0.18339701189219398,191.png,118,119,118
,,,0.25063959602755637,0.23611292995052222,0.16336497038629955,192.png,102,109,160
,,,0.3125388338701216,0.33076312839863586,0.18360099994732662,193.png,118,119,118
,,,0.314415633324302,0.3325736073187421,0.18385202081607066,194.png,119,119,117
,,,0.31901059202541887,0.3364134794732062,0.18378600256417596,195.png,120,119,115
,,,0.3141513238357636,0.332444425923152,0.18471699018444224,196.png,119,119,118
,,,0.31589594201360993,0.33305265222900526,0.18409800595625464,197.png,119,119,117
,,,0.250315302551858,0.2311313782900932,0.16126498276869478,198.png,104,107,162
,,,0.3191156565564267,0.3364735618399345,0.18415199406968205,199.png,120,119,115
,,,0.31587399291599166,0.278555975581919,0.15402001406797447,200.png,128,101,128
,,,0.31918900478282625,0.3365848500394451,0.18427298249281415,201.png,120,119,115
,,,0.250089057297714,0.23090459188393078,0.16140599403200015,202.png,104,107,162
,,,0.315952520146221,0.27858207742305546,0.15416899444573448,203.png,129,101,128
,,,0.3144538090870098,0.33273430175446067,0.1850699965753789,204.png,119,119,117
,,,0.3157428735660265,0.33466115400298535,0.18552000246633074,205.png,119,120,117
,,,0.3191807403161732,0.3365761177098948,0.18465799399655525,206.png,120,119,115
,,,0.31916937603466117,0.3364629763267572,0.18477299534447317,207.png,121,119,115
,,,0.3144046383346939,0.3327726067837297,0.18556800818582034,208.png,119,120,118
,,,0.3161211115491513,0.333111983565465,0.1849059732246274,209.png,120,119,117
,,,0.3195405012486868,0.3369062995099634,0.18515100704853832,210.png,121,119,115
,,,0.3145717195340905,0.332887218815855,0.18591599827316238,211.png,119,120,118
,,,0.313158916509408,0.33126978979197136,0.1861619824232647,212.png,119,120,119
,,,0.31526647533568386,0.3340162866215242,0.1864929944269294,213.png,119,120,117
,,,0.3160693442264901,0.33306295870032765,0.1855730145165978,214.png,120,119,117
,,,0.3131388690748511,0.33136316919939174,0.1865010143113777,215.png,119,120,119
,,,0.31543354245102984,0.33431899010300264,0.18683800640274423,216.png,120,120,117
,,,0.2505621694631988,0.36249173802406875,0.25519199466853004,217.png,59,153,136
,,,0.3153660518569053,0.3342376862822601,0.18696900494647042,218.png,120,120,117
,,,0.3113538259856481,0.33363434252876245,0.18916999624998188,219.png,118,121,119
,,,0.3154281263186919,0.3324241237400189,0.18625099499983122,220.png,120,120,118
,,,0.3113988853006261,0.3336237428735964,0.18940599590550306,221.png,118,121,119
,,,0.31575569053243013,0.33270218016762243,0.18638600584219248,222.png,120,120,118
,,,0.31143354392425227,0.33381895035631826,0.18993799461193292,223.png,118,122,119
,,,0.31282748832495444,0.33087772772583457,0.1898029990514724,224.png,120,121,120
,,,0.3125925446386298,0.3308367630186136,0.193233968631893,225.png,121,122,121
,,,0.47119459558860705,0.33936732597479996,0.13359499200998115,226.png,161,77,70
,,,0.4815144197882448,0.3439103854806376,0.13461099527640583,227.png,164,76,66
,,,0.482151944972768,0.34383482649429997,0.13461099527640583,228.png,164,76,66
,,,0.4818513977891535,0.3434878586517876,0.13542800555640513,229.png,164,76,67
,,,0.4828455897162633,0.3414872651692888,0.13461099527640583,230.png,165,75,67
,,,0.4843290206218606,0.3405723015604258,0.13406901172111257,231.png,165,75,67
,,,0.4821561602273543,0.34324798972750326,0.1357689916454582,232.png,165,76,67
,,,0.4762752537696972,0.3408003301673661,0.137484990047305,233.png,165,77,70
,,,0.4794946531700416,0.3381672968096085,0.1355950073472467,234.png,165,75,69
,,,0.4823456035467154,0.3365872389759265,0.13461099527640583,235.png,166,74,69
,,,0.4853270650216012,0.3408344294344974,0.13563299695310374,236.png,166,75,67
,,,0.4827427971207652,0.33593792182926974,0.13461099527640583,237.png,166,74,69
,,,0.4835208366112556,0.3409497354481068,0.13672798959182048,238.png,166,76,68
,,,0.4811047988104868,0.33779661238798847,0.1366129973310609,239.png,167,75,70
,,,0.4832384206055317,0.34110537180478784,0.13741598590770238,240.png,167,76,68
,,,0.4884427445966231,0.3407379390828372,0.13581100425048023,241.png,167,74,66
,,,0.46960876686011954,0.3403360488458946,0.14116801528616468,242.png,165,80,72
,,,0.48164611641113175,0.33906518002402913,0.13714000766456488,243.png,167,76,69
,,,0.4835584403982796,0.3411731484380174,0.13769099631431425,244.png,167,76,68
,,,0.47177517105912953,0.3403962937498222,0.14109800142274082,245.png,165,79,72
,,,0.4838090469565056,0.34151185749477997,0.1381049941473009,246.png,167,76,68
,,,0.4723022701343497,0.3403760132381247,0.1410280107125865,247.png,165,79,72
,,,0.47276703632201306,0.34079995585091777,0.14109800142274082,248.png,166,79,71
,,,0.4880663098225018,0.34082344940302484,0.13686799139052894,249.png,168,75,67
,,,0.4881000270065989,0.34085221167850444,0.13687799909943638,250.png,168,75,67
,,,0.48569132013411975,0.3426981546159964,0.13831299557296392,251.png,167,76,67
,,,0.48397525866143365,0.3415003408461016,0.13888499935012272,252.png,167,76,68
,,,0.4823561312519618,0.342447942394082,0.13986899456098525,253.png,167,77,68
,,,0.4853583027558628,0.3426576140456051,0.13958400620740807,254.png,168,76,67
,,,0.48134448409941827,0.3424580351307979,0.14067800558727483,255.png,167,78,69
,,,0.48265140099627946,0.34218788694004565,0.14022798796294622,256.png,168,77,68
,,,0.4801827127989969,0.34282167765095595,0.14130800022740614,257.png,167,78,69
,,,0.47876567984962737,0.342785326814332,0.14180000539504614,258.png,167,78,69
,,,0.485509645303258,0.34281024404220806,0.13989600651227463,259.png,168,77,67
,,,0.4808503999314717,0.34249803467328616,0.14113000849252866,260.png,167,78,69
,,,0.48013483922620476,0.34172614406610924,0.1410709961558624,261.png,167,78,69
,,,0.4787630578709997,0.342582934629329,0.14194099887853995,262.png,167,78,69
,,,0.48183092661421356,0.34217381756182236,0.14088799370098437,263.png,168,77,69
,,,0.48020918562374865,0.3420310300563811,0.14141899898082658,264.png,168,78,69
,,,0.4802861086882545,0.3416400043925564,0.14128900095538965,265.png,168,78,69
,,,0.48036700442308816,0.3411999822875107,0.14109800142274082,266.png,168,78,69
,,,0.48080228126447466,0.34157600429262464,0.14122801554162961,267.png,168,78,69
,,,0.48127517655318447,0.3414962963116567,0.14109800142274082,268.png,168,77,69
,,,0.48000574996233303,0.3411623332981773,0.14144899742306044,269.png,168,78,70
,,,0.4849213520443181,0.34244820890852723,0.1406349951067087,270.png,168,77,68
,,,0.4849001275656808,0.3424521810169182,0.14067800558727483,271.png,168,77,68
,,,0.4839090401890865,0.3425118198301029,0.14100500090186152,272.png,168,77,68
,,,0.4822519630323054,0.34183483171199797,0.14121100111995757,273.png,168,77,69
,,,0.4827857935778183,0.3416431796465768,0.14098201461058765,274.png,168,77,69
,,,0.4830144059970152,0.3418104080769882,0.1411109971394725,275.png,168,77,69
,,,0.48415839745905187,0.3428731618614016,0.14129100744504014,276.png,168,77,68
,,,0.48350873484534207,0.3415360869846369,0.1410680035704248,277.png,169,77,69
,,,0.48287680783194664,0.3419988863197699,0.1415190149675292,278.png,168,77,69
,,,0.4784781679059371,0.33862482083379175,0.14144899742306044,279.png,168,77,71
,,,0.48423988445852334,0.34259887785415616,0.14145999955302208,280.png,169,77,68
,,,0.4837047611610809,0.33449658369051144,0.13831299557296392,281.png,169,74,71
,,,0.4777399028337526,0.3381988646026785,0.14166001191314778,282.png,168,77,71
,,,0.47917682723556293,0.33879887895062255,0.1415190149675292,283.png,168,77,71
,,,0.4834781524050235,0.34212483029936885,0.14164899238720244,284.png,169,77,68
,,,0.28587549992402084,0.413240037851117,0.28940200745395234,285.png,89,161,116
,,,0.313072080121053,0.3309756994355714,0.21174498847430565,286.png,126,127,126
,,,0.47918579319331117,0.3391431806037621,0.14208200833128412,287.png,169,77,71
,,,0.47980572660912524,0.3380623317701176,0.14144899742306044,288.png,169,77,71
,,,0.28575005652745805,0.413133052331557,0.2904349928297592,289.png,89,162,116
,,,0.48422079706889704,0.3430496968597558,0.14232799666864976,290.png,169,78,68
,,,0.4794860448487081,0.3376400050511656,0.14158900643491876,291.png,169,77,71
,,,0.4792461506521483,0.339065198484903,0.14233999613457357,292.png,169,78,71
,,,0.4796091807117497,0.33723102738567495,0.1415190149675292,293.png,169,77,71
,,,0.4789504113465903,0.3367980327564195,0.14173000064603813,294.png,169,77,72
,,,0.4796348068532399,0.3375261479923665,0.14187100400834785,295.png,169,77,71
,,,0.48363087432431456,0.34037379922605715,0.14218800810442736,296.png,170,77,69
,,,0.4866630905017388,0.33998289428718137,0.14114100108626548,297.png,170,76,68
,,,0.4829255600177329,0.3423540087967414,0.14328199945656095,298.png,169,78,69
,,,0.4866656830042944,0.3397853448324117,0.14130000180340155,299.png,170,76,69
,,,0.4852827223072676,0.3397216497179619,0.14170801114334758,300.png,170,76,69
,,,0.47791905384849376,0.34087536824389514,0.14441799783511183,301.png,169,79,71
,,,0.4800383924022819,0.3408053996760081,0.14381598935045012,302.png,169,78,70
,,,0.48256051570529845,0.3421163485159358,0.14370698940193363,303.png,169,78,69
,,,0.4841444383729104,0.34005802108574906,0.14237800124327313,304.png,170,77,69
,,,0.3128916607280404,0.33097877776887136,0.21506998692721424,305.png,127,128,127
,,,0.4825217546662408,0.3422056232876591,0.14456099183109278,306.png,170,78,69
,,,0.483429061738792,0.3434722735309013,0.14516899787204024,307.png,170,79,69
,,,0.28747552406613835,0.4066399819191346,0.28930200344856855,308.png,93,160,118
,,,0.4807270895826122,0.3409344230379514,0.14523299181901303,309.png,170,78,70
,,,0.47955644082759824,0.34181720304463986,0.14613300657060907,310.png,170,79,71
,,,0.4790213437089709,0.34444823628115434,0.14793499547552,311.png,170,81,70
,,,0.4790400611463053,0.3444074628705878,0.14798100111304247,312.png,170,81,70
,,,0.4806662471178861,0.3434234843590643,0.1470680168243041,313.png,170,80,70
,,,0.4813412185525872,0.3423178893612667,0.1464210037344458,314.png,170,79,70
,,,0.2884619057730094,0.4047874321927836,0.28930200344856855,315.png,95,160,119
,,,0.28829396672466207,0.40469981707973773,0.28998200703832944,316.png,95,160,119
,,,0.29066549413584963,0.4106333851028178,0.29186799830550353,317.png,95,161,117
,,,0.2883655032122883,0.40453339220643536,0.28986800450083805,318.png,95,160,119
,,,0.479509657593495,0.34111021052895946,0.14699600773366991,319.png,171,79,71
,,,0.29045010592561304,0.4106330475678996,0.292635017663432,320.png,95,161,117
,,,0.47881886796116435,0.340411377160752,0.1472700053844089,321.png,171,79,72
,,,0.47885839702429517,0.3404575823306857,0.14728400487061108,322.png,171,79,72
,,,0.48092287369549336,0.34205036160894253,0.1473569882204801,323.png,171,79,70
,,,0.47654005687897694,0.3451074395125471,0.1504810085780038,324.png,170,82,71
,,,0.29146191278803973,0.40888744884047035,0.2917019923686887,325.png,97,161,117
,,,0.2935939646784678,0.4068998182662206,0.28968196916432476,326.png,99,160,117
,,,0.4780912937619256,0.34199820127832564,0.14981300051908691,327.png,171,81,72
,,,0.31327210179541226,0.3311756925555153,0.22414500106397967,328.png,130,130,129
,,,0.4799229268120465,0.3423503123610605,0.15125699132017678,329.png,173,81,72
,,,0.47491888286885714,0.33901138785985,0.15217000010974516,330.png,173,81,74
,,,0.47954123772332297,0.34201791647839885,0.15222101581725123,331.png,173,81,72
,,,0.4764564296225134,0.34121716976217026,0.1540329964129342,332.png,173,82,74
,,,0.31309164085520996,0.3311787479982487,0.22806999389302757,333.png,131,132,130
,,,0.47832177355126526,0.3422055721139992,0.1542610010791439,334.png,174,82,73
,,,0.47587800002066866,0.3410589282157494,0.154616012777591,335.png,173,82,74
,,,0.47826053198480234,0.342216352371573,0.15510700615226866,336.png,174,82,73
,,,0.47802551690231543,0.3419540599191878,0.1554819933548855,337.png,174,82,73
,,,0.4749190247590721,0.34107541473308284,0.157718009454014,338.png,175,83,75
,,,0.4744780264512047,0.3407589374962053,0.15841600527629512,339.png,175,83,75
,,,0.34082836025132435,0.3049237599075043,0.20800100062682572,340.png,152,116,131
,,,0.21526273522287334,0.26804951824361484,0.2896419797585142,341.png,49,158,195
,,,0.21835562021418978,0.2733261596790213,0.2913660092392776,342.png,54,158,192
,,,0.34056259310093306,0.3048592884656938,0.2087280062511843,343.png,152,116,131
,,,0.21820255650835302,0.2732093066999786,0.2921119845728003,344.png,53,159,192
,,,0.21844943351062782,0.2734502221978241,0.2921400058772672,345.png,54,159,192
,,,0.3445626248876057,0.3067592535726858,0.20862801114577992,346.png,153,116,129
,,,0.2216627303834082,0.27254954210089816,0.2896419797585142,347.png,63,157,191
,,,0.21720255404818772,0.2691093014905636,0.2919120275755357,348.png,54,158,195
,,,0.21435559417353978,0.2678261905710971,0.29476598062688847,349.png,46,159,197
